,Manufacturer,Model Name,Model Name Cleaned,Category,Screen Size,Screen,Touchscreen,Screen_HD,Screen Quality,CPU,CPU Brand,CPU Model,CPU_Speed,RAM,Storage,Total Storage in TB,GPU,GPU Brand,GPU Model,Operating System,Weight,Weight_LBS,Price,Price_USD
1121,HP,EliteBook 1040,EliteBook 1040,Notebook,14,Full HD 1920x1080,0,1,1920x1080,Intel Core i5 6200U 2.3GHz,Intel,Core i5 6200U,2.3,8,256GB SSD,0.25,Intel HD Graphics 520,Intel,HD Graphics 520,Windows,1.43,3.15261089,13453596,164181.7696
1122,Dell,Latitude E5570,Latitude E5570,Notebook,15.6,1366x768,0,0,1366x768,Intel Core i5 6200U 2.3GHz,Intel,Core i5 6200U,2.3,4,500GB HDD,0.48828125,Intel HD Graphics 520,Intel,HD Graphics 520,Linux,2.09,4.60766207,4656117.96,56821.21613
1123,Asus,VivoBook Max,VivoBook Max,Notebook,15.6,1366x768,0,0,1366x768,Intel Core i3 7100U 2.4GHz,Intel,Core i3 7100U,2.4,4,1TB HDD,1,Intel HD Graphics 620,Intel,HD Graphics 620,Windows,2,4.409246,3868020,47203.61518
1124,Lenovo,ThinkPad Yoga,ThinkPad Yoga,2 in 1 Convertible,14,IPS Panel Full HD / Touchscreen 1920x1080,1,1,1920x1080,Intel Core i7 6500U 2.5GHz,Intel,Core i7 6500U,2.5,8,256GB SSD,0.25,Intel HD Graphics 520,Intel,HD Graphics 520,Windows,1.8,3.9683214,14840748,181109.9626
1125,Lenovo,Yoga Book,Yoga Book,2 in 1 Convertible,10.1,IPS Panel Touchscreen 1920x1200,1,0,1920x1200,Intel Atom x5-Z8550 1.44GHz,Intel,Atom x5-Z8550,1.44,4,64GB Flash Storage,0.0625,Intel HD Graphics 400,Intel,HD Graphics 400,Windows,0.69,1.52118987,4259268,51978.23373
1126,HP,EliteBook 820,EliteBook 820,Ultrabook,12.5,1366x768,0,0,1366x768,Intel Core i5 6300U 2.4GHz,Intel,Core i5 6300U,2.4,8,256GB SSD,0.25,Intel HD Graphics 520,Intel,HD Graphics 520,Windows,1.26,2.77782498,16850340,205634.1397
1127,Lenovo,Legion Y520-15IKBN,Legion Y520-15IKBN,Gaming,15.6,IPS Panel Full HD 1920x1080,0,1,1920x1080,Intel Core i5 7300HQ 2.5GHz,Intel,Core i5 7300HQ,2.5,8,128GB SSD +  1TB HDD,1.125,Nvidia GeForce GTX 1060,Nvidia,GeForce GTX 1060,No OS,2.4,5.2910952,8794188,107320.4033
1128,HP,Omen -,Omen -,Gaming,17.3,IPS Panel Full HD 1920x1080,0,1,1920x1080,Intel Core i5 6300HQ 2.3GHz,Intel,Core i5 6300HQ,2.3,8,128GB SSD +  1TB HDD,1.125,Nvidia GeForce GTX 1060,Nvidia,GeForce GTX 1060,Windows,3.35,7.38548705,10039068,122512.3714
1129,HP,15-bs078cl (i7-7500U/8GB/2TB/W10),15-bs078cl ,Notebook,15.6,1366x768,0,0,1366x768,Intel Core i7 7500U 2.7GHz,Intel,Core i7 7500U,2.7,8,2TB HDD,2,Intel HD Graphics 620,Intel,HD Graphics 620,Windows,2.04,4.49743092,5593068,68255.34241
1130,Lenovo,ThinkPad P40,ThinkPad P40,2 in 1 Convertible,14,IPS Panel Full HD / Touchscreen 1920x1080,1,1,1920x1080,Intel Core i7 6600U 2.6GHz,Intel,Core i7 6600U,2.6,8,512GB SSD,0.5,Nvidia Quadro M500M,Nvidia,Quadro M500M,Windows,1.8,3.9683214,18231978.96,222495.054
1131,Asus,L403NA-GA013TS (N3350/4GB/32GB/W10),L403NA-GA013TS ,Notebook,14,1366x768,0,0,1366x768,Intel Celeron Dual Core N3350 1.1GHz,Intel,Celeron Dual Core N3350,1.1,4,32GB Flash Storage,0.03125,Intel HD Graphics 500,Intel,HD Graphics 500,Windows,1.5,3.3069345,2471976,30166.90809
1132,HP,250 G6,250 G6,Ultrabook,15.6,Full HD 1920x1080,0,1,1920x1080,Intel Core i7 7500U 2.7GHz,Intel,Core i7 7500U,2.7,8,256GB SSD,0.25,Intel HD Graphics 620,Intel,HD Graphics 620,Windows,1.84,4.05650632,6686784,81602.57153
1133,Acer,Aspire E5-576G,Aspire E5-576G,Notebook,15.6,Full HD 1920x1080,0,1,1920x1080,Intel Core i5 7200U 2.5GHz,Intel,Core i5 7200U,2.5,4,1TB HDD,1,Nvidia GeForce 940MX,Nvidia,GeForce 940MX,Windows,2.23,4.91630929,5477472,66844.65966
1134,Lenovo,IdeaPad 500-15ISK,IdeaPad 500-15ISK,Notebook,15.6,Full HD 1920x1080,0,1,1920x1080,Intel Core i7 6500U 2.5GHz,Intel,Core i7 6500U,2.5,16,1TB Hybrid,1,AMD Radeon R7 M360,AMD,Radeon R7 M360,Windows,2.5,5.5115575,9772308,119256.9496
1135,HP,ZBook 17,ZBook 17,Workstation,17.3,IPS Panel Full HD 1920x1080,0,1,1920x1080,Intel Core i7 6700HQ 2.6GHz,Intel,Core i7 6700HQ,2.6,8,256GB SSD,0.25,Nvidia Quadro M3000M,Nvidia,Quadro M3000M,Windows,3,6.613869,35118064.8,428565.4202
1136,Dell,Inspiron 5567,Inspiron 5567,Notebook,15.6,1366x768,0,0,1366x768,Intel Core i5 7200U 2.5GHz,Intel,Core i5 7200U,2.5,8,1TB HDD,1,AMD Radeon R7 M445,AMD,Radeon R7 M445,Windows,2.5,5.5115575,6971328,85075.02139
1137,MSI,GT72S Dominator,GT72S Dominator,Gaming,17.3,Full HD 1920x1080,0,1,1920x1080,Intel Core i7 6820HQ 2.7GHz,Intel,Core i7 6820HQ,2.7,16,256GB SSD +  1TB HDD,1.25,Nvidia GeForce GTX 980M,Nvidia,GeForce GTX 980M,Windows,3.78,8.33347494,21331908,260325.2249
1138,HP,EliteBook 850,EliteBook 850,Ultrabook,15.6,Full HD 1920x1080,0,1,1920x1080,Intel Core i7 6500U 2.5GHz,Intel,Core i7 6500U,2.5,8,256GB SSD,0.25,Intel HD Graphics 520,Intel,HD Graphics 520,Windows,1.88,4.14469124,19310934.24,235662.1498
1139,Lenovo,ThinkPad X1,ThinkPad X1,2 in 1 Convertible,14,IPS Panel Touchscreen 2560x1440,1,0,2560x1440,Intel Core i7 6600U 2.6GHz,Intel,Core i7 6600U,2.6,16,512GB SSD,0.5,Intel HD Graphics 520,Intel,HD Graphics 520,Windows,2.8,6.1729444,21696480,264774.3013
1140,MSI,GP62M 7RDX,GP62M 7RDX,Gaming,15.6,Full HD 1920x1080,0,1,1920x1080,Intel Core i7 7700HQ 2.8GHz,Intel,Core i7 7700HQ,2.8,8,128GB SSD +  1TB HDD,1.125,Nvidia GeForce GTX 1050,Nvidia,GeForce GTX 1050,Windows,2.4,5.2910952,10161777.6,124009.8654
1141,HP,Spectre Pro,Spectre Pro,2 in 1 Convertible,13.3,Full HD / Touchscreen 1920x1080,1,1,1920x1080,Intel Core i5 6300U 2.4GHz,Intel,Core i5 6300U,2.4,8,256GB SSD,0.25,Intel HD Graphics 520,Intel,HD Graphics 520,Windows,1.48,3.26284204,14485068,176769.4003
1142,HP,ZBook 15,ZBook 15,Workstation,15.6,IPS Panel Full HD 1920x1080,0,1,1920x1080,Intel Core i7 6700HQ 2.6GHz,Intel,Core i7 6700HQ,2.6,8,256GB SSD,0.25,Nvidia Quadro M1000M,Nvidia,Quadro M1000M,Windows,2.59,5.70997357,19820268,241877.835
1143,HP,Spectre Pro,Spectre Pro,2 in 1 Convertible,13.3,Touchscreen 2560x1440,1,0,2560x1440,Intel Core i7 6600U 2.6GHz,Intel,Core i7 6600U,2.6,8,256GB SSD,0.25,Intel HD Graphics 520,Intel,HD Graphics 520,Windows,1.48,3.26284204,15996708,195216.7901
1144,HP,ZBook Studio,ZBook Studio,Workstation,15.6,Full HD 1920x1080,0,1,1920x1080,Intel Core i7 6700HQ 2.6GHz,Intel,Core i7 6700HQ,2.6,8,256GB SSD,0.25,Nvidia Quadro M1000M,Nvidia,Quadro M1000M,Windows,2,4.409246,16885908,206068.1959
1145,HP,EliteBook 820,EliteBook 820,Ultrabook,12.5,Full HD 1920x1080,0,1,1920x1080,Intel Core i7 6500U 2.50GHz,Intel,Core i7 6500U,2.5,8,256GB SSD,0.25,Intel HD Graphics 520,Intel,HD Graphics 520,Windows,1.26,2.77782498,20424479.4,249251.3653
1146,Dell,Vostro 5568,Vostro 5568,Notebook,15.6,Full HD 1920x1080,0,1,1920x1080,Intel Core i7 7500U 2.7GHz,Intel,Core i7 7500U,2.7,8,256GB SSD,0.25,Nvidia GeForce 940MX,Nvidia,GeForce 940MX,Windows,2.18,4.80607814,8980030.8,109588.3471
1147,HP,EliteBook 850,EliteBook 850,Notebook,15.6,Full HD 1920x1080,0,1,1920x1080,Intel Core i5 6200U 2.3GHz,Intel,Core i5 6200U,2.3,8,256GB SSD,0.25,Intel HD Graphics 520,Intel,HD Graphics 520,Windows,1.88,4.14469124,14040468,171343.6974
1148,Lenovo,ThinkPad X1,ThinkPad X1,2 in 1 Convertible,14,IPS Panel Touchscreen 2560x1440,1,0,2560x1440,Intel Core i7 6500U 2.5GHz,Intel,Core i7 6500U,2.5,8,256GB SSD,0.25,Intel HD Graphics 520,Intel,HD Graphics 520,Windows,1.27,2.79987121,20798388,253814.3814
1149,Lenovo,V110-15ISK (i3-6006U/4GB/1TB/No,V110-15ISK ,Notebook,15.6,1366x768,0,0,1366x768,Intel Core i3 6006U 2.0GHz,Intel,Core i3 6006U,2,4,1TB HDD,1,Intel HD Graphics 520,Intel,HD Graphics 520,No OS,1.9,4.1887837,3014388,36786.26563
1150,HP,15-BA015wm (E2-7110/4GB/500GB/W10),15-BA015wm ,Notebook,15.6,1366x768,0,0,1366x768,AMD E-Series 7110 1.8GHz,AMD,E-Series 7110,1.8,4,500GB HDD,0.48828125,AMD Radeon R2 Graphics,AMD,Radeon R2 Graphics,Windows,1.86,4.10059878,2640924,32228.67519
1151,Lenovo,B51-80 (i5-6200U/8GB/1TB/Radeon,B51-80 ,Notebook,15.6,Full HD 1920x1080,0,1,1920x1080,Intel Core i5 6200U 2.3GHz,Intel,Core i5 6200U,2.3,8,1TB HDD,1,AMD Radeon R5 M330,AMD,Radeon R5 M330,No OS,2.32,5.11472536,5326308,64999.92068
1152,Dell,Inspiron 7567,Inspiron 7567,Gaming,15.6,Full HD 1920x1080,0,1,1920x1080,Intel Core i7 7700HQ 2.8GHz,Intel,Core i7 7700HQ,2.8,8,1TB HDD,1,Nvidia GeForce GTX 1050Ti,Nvidia,GeForce GTX 1050Ti,Windows,2.62,5.77611226,10661508,130108.3554
1153,Dell,XPS 15,XPS 15,Notebook,15.6,IPS Panel Touchscreen / 4K Ultra HD 3840x2160,1,1,3840x2160,Intel Core i5 6300HQ 2.3GHz,Intel,Core i5 6300HQ,2.3,8,256GB SSD,0.25,Nvidia GeForce 960M,Nvidia,GeForce 960M,Windows,2.04,4.49743092,20013046.56,244230.4198
1154,HP,15-bw002nv (A6-9220/4GB/256GB/Radeon,15-bw002nv ,Notebook,15.6,Full HD 1920x1080,0,1,1920x1080,AMD A6-Series A6-9220 2.5GHz,AMD,A6-Series A6-9220,2.5,4,256GB SSD,0.25,AMD Radeon 520,AMD,Radeon 520,Windows,1.91,4.21082993,4258289.88,51966.29718
1155,MSI,GP72M 7REX,GP72M 7REX,Gaming,17.3,Full HD 1920x1080,0,1,1920x1080,Intel Core i7 7700HQ 2.8GHz,Intel,Core i7 7700HQ,2.8,16,256GB SSD +  1TB HDD,1.25,Nvidia GeForce GTX 1050 Ti,Nvidia,GeForce GTX 1050 Ti,Windows,2.7,5.9524821,13273977.6,161989.7856
1156,Lenovo,ThinkPad T460s,ThinkPad T460s,Ultrabook,14,Full HD 1920x1080,0,1,1920x1080,Intel Core i7 6600U 2.6GHz,Intel,Core i7 6600U,2.6,12,512GB SSD,0.5,Intel HD Graphics 520,Intel,HD Graphics 520,Windows,1.4,3.0864722,20442708,249473.8191
1157,Lenovo,B51-80 (i5-6200U/8GB/1008GB/Radeon,B51-80 ,Notebook,15.6,Full HD 1920x1080,0,1,1920x1080,Intel Core i5 6200U 2.3GHz,Intel,Core i5 6200U,2.3,8,1TB Hybrid,1,AMD Radeon R5 M330,AMD,Radeon R5 M330,Windows,2.5,5.5115575,7011253.08,85562.24951
1158,HP,Spectre Pro,Spectre Pro,2 in 1 Convertible,13.3,Touchscreen 2560x1440,1,0,2560x1440,Intel Core i7 6600U 2.6GHz,Intel,Core i7 6600U,2.6,8,512GB SSD,0.5,Intel HD Graphics 520,Intel,HD Graphics 520,Windows,1.48,3.26284204,18148572,221477.1922
1159,Lenovo,ThinkPad T460,ThinkPad T460,Ultrabook,14,Full HD 1920x1080,0,1,1920x1080,Intel Core i7 6600U 2.6GHz,Intel,Core i7 6600U,2.6,8,256GB SSD,0.25,Intel HD Graphics 520,Intel,HD Graphics 520,Windows,1.7,3.7478591,13329108,162662.5728
1160,MSI,GS40 Phantom,GS40 Phantom,Gaming,14,Full HD 1920x1080,0,1,1920x1080,Intel Core i7 6700HQ 2.6GHz,Intel,Core i7 6700HQ,2.6,16,256GB SSD +  1TB HDD,1.25,Nvidia GeForce GTX 970M,Nvidia,GeForce GTX 970M,Windows,1.7,3.7478591,15729948,191961.3684
1161,HP,Pavilion 15-cb003nv,Pavilion 15-cb003nv,Gaming,15.6,IPS Panel Full HD 1920x1080,0,1,1920x1080,Intel Core i7 7700HQ 2.8GHz,Intel,Core i7 7700HQ,2.8,8,1TB HDD,1,Nvidia GeForce GTX 1050,Nvidia,GeForce GTX 1050,Windows,2.62,5.77611226,7993908,97554.13804
1162,Lenovo,IdeaPad 310-15ISK,IdeaPad 310-15ISK,Notebook,15.6,1366x768,0,0,1366x768,Intel Core i3 6006U 2.0GHz,Intel,Core i3 6006U,2,8,1TB HDD,1,Intel HD Graphics 520,Intel,HD Graphics 520,Windows,2.2,4.8501706,4081428,49807.95257
1163,HP,250 G4,250 G4,Notebook,15.6,1366x768,0,0,1366x768,Intel Core i5 6200U 2.3GHz,Intel,Core i5 6200U,2.3,4,500GB HDD,0.48828125,Intel HD Graphics 520,Intel,HD Graphics 520,No OS,2.1,4.6297083,4241395.08,51760.12047
1164,Dell,Inspiron 7567,Inspiron 7567,Gaming,15.6,4K Ultra HD 3840x2160,0,1,3840x2160,Intel Core i7 7700HQ 2.8GHz,Intel,Core i7 7700HQ,2.8,8,128GB SSD +  1TB HDD,1.125,Nvidia GeForce GTX 1050 Ti,Nvidia,GeForce GTX 1050 Ti,Windows,2.62,5.77611226,13320216,162554.0587
1165,Lenovo,ThinkPad T570,ThinkPad T570,Notebook,15.6,IPS Panel Full HD 1920x1080,0,1,1920x1080,Intel Core i5 7200U 2.5GHz,Intel,Core i5 7200U,2.5,8,256GB SSD,0.25,Intel HD Graphics 620,Intel,HD Graphics 620,Windows,1.95,4.29901485,12359880,150834.5405
1166,Lenovo,320-15ISK (i3-6006U/4GB/1TB/GeForce,320-15ISK ,Notebook,15.6,Full HD 1920x1080,0,1,1920x1080,Intel Core i3 6006U 2GHz,Intel,Core i3 6006U,2,4,1TB HDD,1,Nvidia GeForce 920MX ,Nvidia,GeForce 920MX ,Windows,2.2,4.8501706,4161456,50784.57909
1167,HP,Stream 14-AX000nv,Stream 14-AX000nv,Notebook,14,1366x768,0,0,1366x768,Intel Celeron Dual Core N3060 1.6GHz,Intel,Celeron Dual Core N3060,1.6,2,32GB Flash Storage,0.03125,Intel HD Graphics 400,Intel,HD Graphics 400,Windows,1.44,3.17465712,2214108,27020.00041
1168,MSI,PL60 7RD,PL60 7RD,Gaming,15.6,IPS Panel Full HD 1920x1080,0,1,1920x1080,Intel Core i7 7500U 2.7GHz,Intel,Core i7 7500U,2.7,8,1TB HDD,1,Nvidia GeForce GTX 1050,Nvidia,GeForce GTX 1050,Windows,2.2,4.8501706,7460388,91043.29457
1169,HP,250 G5,250 G5,Notebook,15.6,Full HD 1920x1080,0,1,1920x1080,Intel Core i7 6500U 2.5GHz,Intel,Core i7 6500U,2.5,8,256GB SSD,0.25,Intel HD Graphics 520,Intel,HD Graphics 520,Windows,1.96,4.32106108,6037668,73681.04531
1170,HP,ProBook 450,ProBook 450,Notebook,15.6,Full HD 1920x1080,0,1,1920x1080,Intel Core i7 8550U 1.8GHz,Intel,Core i7 8550U,1.8,16,512GB SSD,0.5,Intel UHD Graphics 620,Intel,UHD Graphics 620,Windows,2.1,4.6297083,10305828,125767.7931
1171,Asus,X553SA-XX021T (N3050/4GB/500GB/W10),X553SA-XX021T ,Notebook,15.6,1366x768,0,0,1366x768,Intel Celeron Dual Core N3050 1.6GHz,Intel,Celeron Dual Core N3050,1.6,4,500GB HDD,0.48828125,Intel HD Graphics,Intel,HD Graphics,Windows,2.2,4.8501706,3281148,40041.68736
1172,Lenovo,V110-15ISK (i5-6200U/4GB/500GB/No,V110-15ISK ,Notebook,15.6,1366x768,0,0,1366x768,Intel Core i5 6200U 2.3GHz,Intel,Core i5 6200U,2.3,4,500GB HDD,0.48828125,Intel HD Graphics 520,Intel,HD Graphics 520,No OS,2.1,4.6297083,3539016,43188.59504
1173,Lenovo,IdeaPad 510-15IKB,IdeaPad 510-15IKB,Notebook,15.6,Full HD 1920x1080,0,1,1920x1080,Intel Core i7 7500U 2.7GHz,Intel,Core i7 7500U,2.7,8,1TB HDD,1,Nvidia GeForce 940MX,Nvidia,GeForce 940MX,No OS,2.2,4.8501706,6304428,76936.46704
1174,Asus,UX410UA-GV097T (i3-7100U/4GB/256GB/FHD/W10),UX410UA-GV097T ,Notebook,14,Full HD 1920x1080,0,1,1920x1080,Intel Core i3 7100U 2.4GHz,Intel,Core i3 7100U,2.4,4,256GB SSD,0.25,Intel HD Graphics 620,Intel,HD Graphics 620,Windows,2,4.409246,6837948,83447.31052
1175,Lenovo,B51-80 (i7-6500U/4GB/1008GB/FHD/W7),B51-80 ,Notebook,15.6,Full HD 1920x1080,0,1,1920x1080,Intel Core i7 6500U 2.5GHz,Intel,Core i7 6500U,2.5,4,1TB Hybrid,1,Intel HD Graphics 520,Intel,HD Graphics 520,Windows,2.32,5.11472536,7335900,89524.09776
1176,Lenovo,IdeaPad Y700-15ISK,IdeaPad Y700-15ISK,Gaming,15.6,IPS Panel Full HD 1920x1080,0,1,1920x1080,Intel Core i7 6700HQ 2.6GHz,Intel,Core i7 6700HQ,2.6,16,512GB SSD,0.5,Nvidia GeForce GTX 960,Nvidia,GeForce GTX 960,Windows,3.31,7.29730213,11604060,141610.8455
1177,MSI,GS60 Ghost,GS60 Ghost,Gaming,15.6,Full HD 1920x1080,0,1,1920x1080,Intel Core i7 6700HQ 2.6GHz,Intel,Core i7 6700HQ,2.6,16,128GB SSD +  1TB HDD,1.125,Nvidia GeForce GTX 970M,Nvidia,GeForce GTX 970M,Windows,1.91,4.21082993,19147766.04,233670.9168
1178,HP,ProBook 450,ProBook 450,Notebook,15.6,1366x768,0,0,1366x768,Intel Core i3 6100U 2.3GHz,Intel,Core i3 6100U,2.3,4,500GB HDD,0.48828125,Intel HD Graphics 520,Intel,HD Graphics 520,Windows,2.07,4.56356961,5779800,70534.13763
1179,Lenovo,ThinkPad X1,ThinkPad X1,2 in 1 Convertible,14,IPS Panel Touchscreen 2560x1440,1,0,2560x1440,Intel Core i5 6200U 2.3GHz,Intel,Core i5 6200U,2.3,8,256GB SSD,0.25,Intel HD Graphics 520,Intel,HD Graphics 520,Windows,1.36,2.99828728,14556204,177637.5128
1180,Lenovo,IdeaPad 310-15IKB,IdeaPad 310-15IKB,Ultrabook,15.6,Full HD 1920x1080,0,1,1920x1080,Intel Core i7 7500U 2.7GHz,Intel,Core i7 7500U,2.7,6,256GB SSD,0.25,Nvidia GeForce 920M,Nvidia,GeForce 920M,Windows,1.54,3.39511942,7389252,90175.18211
1181,Dell,Vostro 5568,Vostro 5568,Notebook,15.6,Full HD 1920x1080,0,1,1920x1080,Intel Core i7 7500U 2.7GHz,Intel,Core i7 7500U,2.7,8,256GB SSD,0.25,Nvidia GeForce GT 940MX,Nvidia,GeForce GT 940MX,Linux,1.98,4.36515354,7958428.92,97121.16695
1182,Acer,Aspire 3,Aspire 3,Notebook,15.6,1366x768,0,0,1366x768,Intel Celeron Dual Core N3350 2GHz,Intel,Celeron Dual Core N3350,2,4,500GB HDD,0.48828125,Intel HD Graphics 500,Intel,HD Graphics 500,Windows,2.1,4.6297083,2961036,36135.18128
1183,HP,Pavilion 15-BC000nv,Pavilion 15-BC000nv,Notebook,15.6,IPS Panel Full HD 1920x1080,0,1,1920x1080,Intel Core i7 6700HQ 2.6GHz,Intel,Core i7 6700HQ,2.6,6,1TB HDD,1,Nvidia GeForce GTX 960M,Nvidia,GeForce GTX 960M,Windows,2.18,4.80607814,7104708,86702.73226
1184,Asus,Rog GL552VW-DM201T,Rog GL552VW-DM201T,Gaming,15.6,IPS Panel Full HD 1920x1080,0,1,1920x1080,Intel Core i7 6700HQ 2.6GHz,Intel,Core i7 6700HQ,2.6,8,256GB SSD +  1TB HDD,1.25,Nvidia GeForce GTX 960M,Nvidia,GeForce GTX 960M,Windows,2.591,5.712178193,8082828,98639.27862
1185,Dell,Inspiron 5578,Inspiron 5578,2 in 1 Convertible,15.6,Full HD / Touchscreen 1920x1080,1,1,1920x1080,Intel Core i7 7500U 2.7GHz,Intel,Core i7 7500U,2.7,16,512GB SSD,0.5,Intel HD Graphics 620,Intel,HD Graphics 620,Windows,2.09,4.60766207,10483668,127938.0743
1186,Acer,Aspire E5-576G,Aspire E5-576G,Notebook,15.6,Full HD 1920x1080,0,1,1920x1080,Intel Core i5 7200U 2.5GHz,Intel,Core i5 7200U,2.5,4,256GB SSD,0.25,Nvidia GeForce 940MX,Nvidia,GeForce 940MX,Windows,2.23,4.91630929,6144372,74983.214
1187,Dell,XPS 13,XPS 13,Ultrabook,13.3,Quad HD+ / Touchscreen 3200x1800,1,1,3200x1800,Intel Core i5 6300U 2.4GHz,Intel,Core i5 6300U,2.4,8,256GB SSD,0.25,Intel HD Graphics 520,Intel,HD Graphics 520,Linux,1.23,2.71168629,9772308,119256.9496
1188,Acer,Predator G9-793,Predator G9-793,Gaming,17.3,IPS Panel Full HD 1920x1080,0,1,1920x1080,Intel Core i7 7700HQ 2.8GHz,Intel,Core i7 7700HQ,2.8,16,256GB SSD +  1TB HDD,1.25,Nvidia GeForce GTX 1070,Nvidia,GeForce GTX 1070,Windows,4.2,9.2594166,23110308,282028.0365
1189,Lenovo,Legion Y520-15IKBN,Legion Y520-15IKBN,Gaming,15.6,IPS Panel Full HD 1920x1080,0,1,1920x1080,Intel Core i5 7300HQ 2.5GHz,Intel,Core i5 7300HQ,2.5,8,1TB HDD,1,Nvidia GeForce GTX 1050,Nvidia,GeForce GTX 1050,Windows,2.4,5.2910952,7282548,88873.01341
1190,Samsung,Chromebook Plus,Chromebook Plus,2 in 1 Convertible,12.3,IPS Panel Touchscreen 2400x1600,1,0,2400x1600,Samsung Cortex A72&A53 2.0GHz,Samsung,Cortex A72&A53,2,4,32GB Flash Storage,0.03125,ARM Mali T860 MP4,ARM,Mali T860 MP4,Chrome OS,1.15,2.53531645,5859828,71510.76415
1191,HP,250 G6,250 G6,Notebook,15.6,1366x768,0,0,1366x768,Intel Core i5 7200U 2.5GHz,Intel,Core i5 7200U,2.5,4,500GB HDD,0.48828125,Intel HD Graphics 620,Intel,HD Graphics 620,Windows,1.86,4.10059878,4312620,52629.31808
1192,Apple,"MacBook 12""","MacBook 12""",Ultrabook,12,IPS Panel Retina Display 2304x1440,0,0,2304x1440,Intel Core M 1.1GHz,Intel,Core M,1.1,8,256GB Flash Storage,0.25,Intel HD Graphics 5300,Intel,HD Graphics 5300,Mac OS,0.92,2.02825316,10341396,126201.8493
1193,Dell,Inspiron 7378,Inspiron 7378,2 in 1 Convertible,13.3,IPS Panel Full HD / Touchscreen 1920x1080,1,1,1920x1080,Intel Core i5 7200U 2.5GHz,Intel,Core i5 7200U,2.5,8,256GB SSD,0.25,Intel HD Graphics 620,Intel,HD Graphics 620,Windows,1.6,3.5273968,10661508,130108.3554
1194,HP,Pavilion Power,Pavilion Power,Notebook,15.6,IPS Panel Full HD 1920x1080,0,1,1920x1080,Intel Core i7 7700HQ 2.8GHz,Intel,Core i7 7700HQ,2.8,12,128GB SSD +  1TB HDD,1.125,Nvidia GeForce GTX 1050,Nvidia,GeForce GTX 1050,Windows,2.21,4.87221683,11799684,143998.1548
1195,Lenovo,V110-15ISK (i3-6006U/4GB/1TB/Radeon,V110-15ISK ,Notebook,15.6,1366x768,0,0,1366x768,Intel Core i3 6006U 2GHz,Intel,Core i3 6006U,2,4,1TB HDD,1,AMD Radeon R5 M430,AMD,Radeon R5 M430,No OS,1.9,4.1887837,3272256,39933.1733
1196,Asus,Rog G752VY-GC229T,Rog G752VY-GC229T,Gaming,17.3,IPS Panel Full HD 1920x1080,0,1,1920x1080,Intel Core i7 6700HQ 2.6GHz,Intel,Core i7 6700HQ,2.6,16,512GB SSD +  1TB HDD,1.5,Nvidia GeForce GTX 980M,Nvidia,GeForce GTX 980M,Windows,4.3,9.4798789,19117800,233305.2245
1197,Acer,Aspire 3,Aspire 3,Notebook,15.6,1366x768,0,0,1366x768,Intel Celeron Dual Core N3350 2GHz,Intel,Celeron Dual Core N3350,2,4,1TB HDD,1,Intel HD Graphics 500,Intel,HD Graphics 500,Linux,2.1,4.6297083,2418624,29515.82375
1198,MSI,GS73VR 7RF,GS73VR 7RF,Gaming,17.3,Full HD 1920x1080,0,1,1920x1080,Intel Core i7 7700HQ 2.8GHz,Intel,Core i7 7700HQ,2.8,16,256GB SSD +  1TB HDD,1.25,Nvidia GeForce GTX 1060,Nvidia,GeForce GTX 1060,Windows,2.43,5.35723389,18218818.8,222334.4532
1199,Dell,Inspiron 5567,Inspiron 5567,Notebook,15.6,1366x768,0,0,1366x768,Intel Core i3 6006U 2.0GHz,Intel,Core i3 6006U,2,4,128GB SSD,0.125,AMD Radeon R7 M440,AMD,Radeon R7 M440,Windows,2.3,5.0706329,4437108,54148.51489
1200,Lenovo,IdeaPad 310-15ISK,IdeaPad 310-15ISK,Notebook,15.6,1366x768,0,0,1366x768,Intel Core i7 6500U 2.5GHz,Intel,Core i7 6500U,2.5,8,500GB HDD,0.48828125,Nvidia GeForce 920MX,Nvidia,GeForce 920MX,No OS,2.2,4.8501706,5593068,68255.34241
1201,Dell,Inspiron 5579,Inspiron 5579,2 in 1 Convertible,15.6,Full HD / Touchscreen 1920x1080,1,1,1920x1080,Intel Core i7 8550U 1.8GHz,Intel,Core i7 8550U,1.8,16,512GB SSD,0.5,Intel UHD Graphics 620,Intel,UHD Graphics 620,Windows,2,4.409246,11426220,139440.5644
1202,Dell,XPS 13,XPS 13,Ultrabook,13.3,Quad HD+ / Touchscreen 3200x1800,1,1,3200x1800,Intel Core i7 7500U 2.7GHz,Intel,Core i7 7500U,2.7,16,512GB SSD,0.5,Intel HD Graphics 620,Intel,HD Graphics 620,Windows,1.2,2.6455476,23830560,290817.6751
1203,Asus,FX502VM-DM105T (i7-6700HQ/8GB/1TB/GeForce,FX502VM-DM105T ,Gaming,15.6,Full HD 1920x1080,0,1,1920x1080,Intel Core i7 6700HQ 2.6GHz,Intel,Core i7 6700HQ,2.6,8,1TB HDD,1,Nvidia GeForce GTX 1060,Nvidia,GeForce GTX 1060,Windows,2.2,4.8501706,10394748,126852.9337
1204,Dell,Inspiron 5567,Inspiron 5567,Notebook,15.6,Full HD 1920x1080,0,1,1920x1080,Intel Core i5 7200U 2.5GHz,Intel,Core i5 7200U,2.5,8,256GB SSD,0.25,AMD Radeon R7 M445,AMD,Radeon R7 M445,Windows,2.36,5.20291028,7904988,96468.99747
